No,ID Ciri Pengujian,Ciri 1,Ciri 2,Ciri 3,Ciri 4,Ciri 5,Ciri 6,Ciri 7,Kelas Terklasifikasi
154,3427,0.0006987532295185648,5.490748038951396e-09,9.268239898317706e-12,2.0708768244665578e-13,-1.2528746334899557e-25,1.534439905805417e-17,-4.4563745327445695e-26,sedih,
155,3428,0.000790448622132886,7.875458218739304e-08,9.334103778714296e-11,4.144761306424913e-11,2.4470022973016552e-21,1.1507570233243853e-14,8.290216453016229e-22,sedih,
156,3429,0.0007136832565779758,3.3270801085111683e-09,1.1144658636075405e-11,5.2181610988800603e-14,2.46402366415845e-26,-1.8383411781182362e-18,-3.0894172682826935e-26,sedih,
157,3430,0.0006660921664826322,6.841508094196771e-11,3.486983932036603e-14,5.569956090994813e-16,-3.0658713437142668e-31,4.182269629904298e-21,3.565994499918444e-31,sedih,
158,3431,0.0007033789118505967,2.3510035798196925e-09,9.413272303499905e-12,2.5818070750187593e-13,3.171865092685792e-25,8.620783988386949e-18,2.5518371116512793e-25,sedih,
159,3437,0.0006909161195952298,1.6419996667645332e-10,3.6206086627568874e-13,7.372685779712017e-14,8.943386609456991e-27,-9.252017862630801e-19,-8.267866105522788e-27,sedih,
160,3438,0.0006880490705381632,1.6426184923993954e-08,9.27812272756277e-13,3.099778728815102e-14,-2.636008598074963e-28,3.2810018200486775e-18,5.4100476631636646e-27,bahagia,
161,3439,0.0007185861155989913,3.7240300712488596e-09,1.1571680068529502e-11,2.418398138922396e-13,-2.5026433289550482e-25,1.456277867055853e-17,2.531717050200528e-25,sedih,
162,3440,0.0008041149408623388,7.0165740660755496e-09,9.138812410336366e-12,1.3712111566288751e-14,-2.6797155799833082e-27,-4.235032798154279e-19,2.4710833100241916e-28,sedih,
163,3441,0.0008258484211990776,6.964438977518904e-08,7.531935815092265e-11,3.783380449356249e-11,7.869327835361044e-22,9.884595256718582e-15,1.4664555723844046e-21,bahagia,
164,3447,0.0007564771979705379,5.945865454811061e-08,8.057907437803613e-13,3.080161660479688e-12,4.824336838661101e-24,3.116808007892698e-16,1.1882875466132786e-23,bahagia,
165,3448,0.0007240888309785607,1.4315459561814149e-08,3.573778964708505e-11,1.133665467604593e-13,2.268212790575694e-25,6.268605634959288e-18,1.5002497995064962e-25,sedih,
166,3451,0.000812028215027831,8.517176108518725e-09,4.060417932486812e-12,3.7320053236744064e-12,1.3832373029506518e-23,-3.1611653956287144e-16,-7.923923775780555e-24,sedih,
167,3452,0.0008233976178955433,4.405378694217123e-09,4.534430254551242e-13,1.0172224802497158e-11,2.0991204936749934e-23,-9.129293328187217e-17,-1.4806455648858397e-24,sedih,
168,3455,0.0008314933264552292,3.194442993993919e-08,9.681159358523355e-11,9.738885002578551e-13,-2.6165983673657825e-24,-1.7148755726911732e-16,-2.6199050446948584e-24,bahagia,
169,3456,0.0007015837544762681,2.7895392014066436e-08,7.568808270011126e-12,5.2495358693417205e-14,3.081462458975928e-26,8.585701595069203e-18,-9.961180841527799e-27,bahagia,
170,3457,0.000721892540120177,1.0968310350141496e-08,1.0623497786836775e-11,3.7072839183279957e-13,-5.737294938965783e-25,-3.839106399542133e-17,-5.907670136294097e-25,sedih,
171,3458,0.0007862698926803127,4.9239837702230204e-08,9.578682371888803e-12,1.5412276789746515e-12,3.0498939051825908e-24,-2.2887970398372207e-16,-3.1404610840712522e-25,sedih,
172,3463,0.0008995177959173945,1.0451765237607228e-08,5.2778937921030255e-12,9.052687980673302e-13,1.251201355035881e-24,7.775275476281672e-17,1.654784180205088e-24,sedih,
173,3464,0.0007474361846741744,5.451102830398938e-09,2.849779508563743e-11,5.938072028902597e-13,-2.3276063562534204e-24,3.267416843618895e-17,7.106662765298082e-25,sedih,
174,3467,0.0008086007498439091,1.3234765864013813e-07,1.0487051737411106e-11,4.54604546455317e-12,-8.639327853729316e-24,1.1787288981073917e-15,3.7767181934539063e-23,bahagia,
175,3468,0.0007992722584300618,4.832242074453553e-09,5.575362800609091e-12,7.395521393513257e-13,-4.0964678365957137e-25,-5.1385278953531205e-17,-2.788959456354514e-25,sedih,
176,3471,0.000763210690298147,1.3086185909731072e-09,1.8674099234364242e-12,7.727536285684699e-13,2.437449698239244e-25,-1.4041653585621085e-17,-1.1389286054812108e-25,sedih,
177,3472,0.0006721760077563646,1.1954822689021042e-10,8.363905114108401e-14,4.95717759225299e-14,3.057427065612906e-27,-5.112248522220436e-19,-8.962563665400255e-28,bahagia,
178,3473,0.0007132863684669167,1.2622622829895056e-09,7.355215789754805e-13,4.006622816273444e-13,-1.9419003830376974e-25,-1.4190942367347063e-17,-1.9165087896195548e-25,sedih,
179,3477,0.0009598692917968279,2.471068086285254e-08,2.7166678186119783e-11,1.3315373174455896e-11,-1.1325374262269852e-22,-1.1649589568474516e-15,9.413993253846584e-23,sedih,
180,3478,0.0006971069785583257,5.33565499517848e-08,3.81741383019217e-12,1.9017642462748076e-13,1.2402831361679846e-25,1.121589831163277e-17,5.603151427477604e-26,sedih,
181,3481,0.0008716644891554183,1.1736301412673224e-09,1.5163684328140377e-11,7.659741503733622e-14,5.863752807539071e-26,8.627186098873916e-19,2.117611661624091e-26,bahagia,
182,3482,0.0009619869001775015,3.061169586357936e-08,1.097545930634725e-11,7.248255520322572e-12,-3.8634779536159407e-23,-9.086860898006778e-16,2.8523534270206015e-23,sedih,
183,3485,0.002021392864901583,1.6845182324308342e-07,2.094220705254881e-09,3.1270613122997096e-10,9.258743410443064e-20,1.1693344806607236e-13,4.7248976029765085e-20,natural,
184,3486,0.000859896327321464,2.088593741743494e-09,2.300542252269432e-10,1.2892727912502943e-11,-6.898883178901176e-22,5.342163589337184e-16,-1.3066675027244797e-22,bahagia,
185,3489,0.000781136466797115,2.8025954850655014e-09,1.8765013665012377e-12,6.927188619694368e-13,5.527928353233796e-25,-3.61597767289993e-17,-3.0055145930043564e-25,sedih,
186,3490,0.0009678910226361298,5.633224415158304e-10,1.6429601392181332e-10,9.079658141334298e-12,2.2409032151853185e-22,1.8839022099059174e-16,6.785799266540818e-23,sedih,
187,3491,0.0008084476251902388,1.6665113301015532e-13,4.249278978900049e-11,1.5880283700898538e-12,-5.336664944824408e-24,-4.647211703025282e-19,6.722517858141637e-24,sedih,
188,3492,0.0008466783600704758,8.690600011762756e-09,1.161182226100215e-11,1.0327661961347172e-11,-1.848587141288447e-24,-5.370286998931789e-16,-1.2585260792226927e-22,sedih,
189,3493,0.0009128431474049722,6.016994065341088e-09,4.362758792059649e-12,1.5890189938522715e-11,-6.855702958735542e-23,-1.0486325777356799e-15,1.0153543491015252e-22,sedih,
190,3494,0.0008553651180693984,1.8958508301743205e-09,6.714618089413387e-12,7.382006991535653e-12,5.1092549412135186e-23,2.624441759469175e-16,4.4734555474994705e-24,sedih,
191,3501,0.0007322343377529593,1.7798479389590175e-09,1.58325037755939e-11,4.922170936413923e-13,-7.387773330240906e-25,-2.0357525676459213e-17,-5.193322238599376e-25,sedih,
192,3502,0.0007938768539805668,5.147129180328019e-08,3.5080215802380346e-11,1.987810717877904e-12,1.2138206851894091e-23,-2.3430085268675387e-16,-1.701126287940927e-24,sedih,
193,3503,0.0008734835697848447,6.819330773347305e-08,1.9639350439961686e-11,1.1736429327791257e-11,-1.7748966088643063e-22,3.052434205308777e-15,2.3983658110661734e-23,sedih,
194,3504,0.000822354616466652,1.910035260374225e-08,2.9907421778466745e-11,5.889891121275288e-12,-4.8761206323322665e-23,-7.826185992450304e-16,6.100960798393068e-23,sedih,
195,3509,0.0009144444984014169,1.47955817468999e-07,2.794167878417752e-11,8.97166678243029e-12,1.4185131999540048e-22,2.911698503782012e-16,-1.1567068789410552e-23,sedih,
196,3510,0.002263375263476154,7.629904044545224e-08,3.2628025839441633e-09,2.843922580883486e-10,1.0220178570708273e-19,-3.0084395600819e-14,1.5279953736927614e-20,natural,
197,3511,0.0007301037843727505,5.2100443531297934e-09,1.5817164976363755e-11,1.9215702044150593e-13,3.07959585963152e-25,-5.349543663829726e-19,-1.3865022940561819e-25,sedih,
198,3515,0.0017424279560598072,2.030951554267959e-07,8.157141524349664e-10,1.5159442476334648e-10,-3.70439161028742e-20,-2.8885789747769934e-14,-1.2228217342481104e-20,sedih,
199,3516,0.0008116168914356801,4.625482939832598e-08,1.2112400796353866e-11,6.467837246841657e-13,-1.760798903271723e-24,-1.21855828181695e-16,-5.353020771478212e-25,sedih,
200,3519,0.0008361223350209978,1.584715333553118e-08,1.0402688192948775e-11,7.014578606004496e-13,1.8787031430363942e-24,5.699783029490844e-17,2.322363103152117e-24,sedih,
201,3520,0.000815350110503245,2.3566131342729647e-08,1.539289976845633e-11,5.168170949690623e-12,1.85399441002633e-23,-2.0744067580471403e-16,-1.627443657166059e-23,sedih,
202,3523,0.0008366781913003091,9.474179153535636e-08,1.4672823649529747e-11,9.855327616890383e-16,1.1840016297805068e-28,-9.112940485028013e-20,2.365167287062559e-29,sedih,
203,3524,0.0007268257557731769,4.7477016648820675e-09,4.510794241183412e-12,6.000381210560438e-13,-5.565716241669593e-26,-3.33187790433327e-17,-1.2530916814107227e-24,sedih,
204,3527,0.0008714279380827256,6.505016429875519e-10,1.739103144340083e-11,1.4845347619417433e-13,1.9761969302799097e-25,2.879957980129045e-18,3.6109570961256466e-26,sedih,
205,3528,0.0008701758348389837,1.6245312306038615e-07,2.633167239862772e-12,7.197011817920238e-13,9.516233212156084e-25,2.720960909425107e-16,-3.096426158996899e-26,sedih,
206,3531,0.0008021816856486185,2.0400581890395288e-08,1.416945341136176e-12,1.1943985790045542e-12,-1.2500264789979345e-24,-8.012144850390405e-17,-9.175774729217808e-25,sedih,
207,3532,0.0009151840451779338,1.0707944234215223e-07,9.746926073633721e-11,1.1933445740831297e-12,1.0616423707994193e-23,5.924198270910848e-17,2.5603497150624343e-24,sedih,
208,3533,0.0011200198943123122,2.1953129243999636e-08,3.644880764846358e-11,1.5721350311819273e-11,-3.617624428662379e-22,-2.2847197332168594e-15,-1.2058953187330799e-22,bahagia,
209,3534,0.0008700553969446547,9.504305301479814e-08,6.901174976588615e-11,9.426666508812698e-12,-2.3046473369934668e-23,1.3186691460212401e-15,3.357501873381336e-24,sedih,
210,3535,0.0007110945496067416,6.698986838464879e-10,1.4294913226402922e-12,3.65216612131435e-13,1.944742888351353e-25,2.0963556781438083e-18,2.1789112616581226e-25,bahagia,
211,3536,0.0007944544365088521,8.114952435803497e-09,6.654454626119563e-12,8.439353856814342e-13,5.458893552982583e-25,-4.668099893509359e-17,-1.935809387360192e-24,sedih,
212,3543,0.0014689955158038823,8.892693556964668e-07,4.487994884713739e-11,2.2410483279663417e-11,5.05442633999249e-22,-1.7570838534623987e-14,-1.8896900162791936e-22,sedih,
213,3544,0.0010627479810763568,4.4715525081805237e-08,3.359626457234035e-11,9.783230042114382e-12,1.6499881094906846e-22,-9.562981888781811e-16,3.324708062001499e-23,sedih,
214,3545,0.0010182830244034554,5.349227579294555e-09,3.101807902181253e-11,2.713552758620564e-11,7.769970495556474e-22,1.81686471222435e-15,-5.201962525172622e-22,sedih,
215,3546,0.001039733545749939,1.4678935648750255e-08,6.604735501758308e-11,3.569442366313529e-11,1.4841250013217941e-21,3.297635577122258e-15,-1.0660428807416205e-21,sedih,
216,3551,0.0007793644506471091,5.402944919591835e-09,6.356414122306858e-12,2.1550247629819847e-12,7.813850918458354e-24,1.464125368780535e-16,6.328665462686526e-24,bahagia,
217,3552,0.0008749070912541331,3.120174208868383e-08,2.790572420146765e-11,1.0362745057655959e-11,2.570572296750004e-23,-1.6178906385933133e-15,-9.854267740016267e-23,bahagia,
218,3553,0.0008266087299691107,7.5535193140654e-09,5.175516302843175e-12,4.0321367039352756e-13,4.661442036400374e-25,-2.0543256295614565e-17,5.258434522418619e-25,sedih,
219,3557,0.0008226249673755181,1.1659103402933907e-07,2.2809811055426915e-11,4.926717073994201e-12,-4.511236113715166e-23,1.2504711237368355e-15,-2.8288721743541665e-24,sedih,
220,3558,0.000725855781198321,3.3586614609249326e-09,1.1057661831539626e-11,8.263299184113504e-13,-2.803278355850917e-25,-2.2884104135250564e-18,-2.7120606461579654e-24,sedih,
221,3559,0.000702762272879156,7.154083654604424e-10,5.825021612268286e-14,3.833695858248074e-13,-1.921369972207294e-26,-8.681121551252136e-18,-1.1568886906932333e-25,sedih,
222,3560,0.0008183041969675835,6.83167403151616e-09,1.5432165578516134e-11,1.8837192887584482e-12,6.168843359134009e-24,-4.2631997017616074e-17,1.9495684725609122e-24,bahagia,
223,3565,0.0007840907759864471,1.269190890363399e-08,2.035530239353105e-12,4.1108310170414234e-13,2.1623729686242776e-26,-3.242528873250166e-17,-4.401798658813955e-25,sedih,
224,3566,0.0007622879318020853,7.828578789905951e-09,2.2187746801054804e-12,1.5615091973521088e-12,8.742950550813477e-25,1.2922070958115016e-16,-2.4694835808415753e-25,sedih,
225,3567,0.000820899492256575,4.676082861221374e-09,2.4397524035643998e-11,1.1294081876691183e-12,-3.1746202470907363e-24,7.617336178347053e-17,-2.5520129968801618e-24,sedih,
226,3571,0.0006661496624601401,8.283468386514046e-11,1.3214262226523612e-13,1.931554898653999e-15,3.085880281702334e-29,1.568459809065062e-20,2.3409208703281766e-29,sedih,
227,3572,0.0007452020748287921,1.152906497481765e-09,5.942597595095273e-12,1.4627535055869924e-13,-8.322502630758931e-26,-4.506436753221915e-18,2.855029775864583e-26,sedih,
228,3573,0.0008509134503341233,7.257459456959086e-08,4.1016159875178355e-13,5.6274058251369244e-12,-2.215597178881439e-25,1.1417285696756752e-17,-2.266722521751873e-24,sedih,
229,3574,0.0007522322728829439,3.378792270292141e-09,9.006845523425509e-12,6.373030786257878e-13,-1.3457106200118043e-24,3.558273506443493e-17,-7.669238211213355e-25,bahagia,
230,3575,0.0006872570151208347,2.0649091466718332e-09,2.0542392222679483e-12,6.025097642842488e-14,1.845894115577755e-26,-1.323557146795277e-18,9.030472960541444e-27,sedih,
231,3581,0.0008483756368812456,2.4394352486144937e-09,7.004196228232737e-12,2.892366214609806e-12,1.1927092641121267e-23,1.1496711478312444e-16,-2.619481240890543e-24,sedih,
232,3582,0.0009417399250125967,4.200646426878039e-09,1.16714454688879e-11,1.7102110390816245e-11,1.3583013874563498e-22,1.3830907342550763e-17,-1.034968279717278e-22,bahagia,
233,3583,0.0009968430361455998,1.4462217929923962e-08,2.980056016003785e-11,2.025313372577265e-11,3.050918770770796e-22,1.60516952435948e-15,-1.3114075508950266e-22,sedih,
