No,ID Ciri Pengujian,Ciri 1,Ciri 2,Ciri 3,Ciri 4,Ciri 5,Ciri 6,Ciri 7,Kelas Terklasifikasi
164,330,0.000698891775699591,2.59004130307963E-09,6.05310312600422E-13,1.88237847352235E-13,-5.13326628262225E-26,-6.54485849305783E-18,-3.74477117494958E-26,sedih
165,331,0.000703386085851788,2.70338682466212E-10,2.25272178628799E-12,2.16561871296206E-13,-7.34356840608777E-26,-2.27057126326190E-18,-1.32238685501218E-25,sedih
166,332,0.000677501553196296,1.08993797556725E-09,1.43559623972795E-12,2.99793063438177E-14,1.22801145374046E-27,7.50172487333994E-19,-6.09696078168951E-27,sedih
167,335,0.001226573098803630,2.61827538168126E-08,8.16702407199462E-11,6.71915822140221E-11,4.85017453583097E-21,1.08704495417199E-14,-1.11826158493411E-21,sedih
168,336,0.001186879214908390,2.07324156433020E-08,5.07019807458185E-10,2.73528243946806E-11,1.70837745260878E-21,-1.60804504465710E-16,-2.73083910076086E-21,sedih
169,340,0.000721640406867999,6.42834393965984E-08,6.46457597183284E-12,9.64729014972972E-13,4.10452668995359E-25,-2.20532308712969E-16,2.37400750933985E-24,sedih
170,341,0.000671693368398011,3.83087680281996E-10,5.60173577436859E-13,7.93296928770222E-14,5.06889623341847E-27,-1.15184317127915E-18,-1.59363114930419E-26,sedih
171,342,0.000665076272141968,8.11482814392572E-10,1.15967890179426E-12,3.23039347934547E-14,-3.21353972107353E-27,-8.67509481353471E-19,-5.36345181465873E-27,sedih
172,346,0.000717616388161807,2.58153281862899E-08,8.59835290046889E-13,1.26916871015323E-13,3.32022453073202E-26,4.13673930155609E-18,2.56013005895184E-26,sedih
173,347,0.000999703712940474,2.61872620557894E-07,1.36335635115085E-10,1.29350947794781E-11,-4.94984859109894E-22,-3.56224005569204E-15,2.23730534501405E-22,sedih
174,348,0.000948883304583285,9.91468937847774E-09,3.96055691396793E-11,6.08422476365463E-12,8.03545563924182E-23,5.34384905764778E-17,4.96315642666209E-23,sedih
175,352,0.000732547132000317,8.41429741321959E-11,8.29011204192449E-13,2.09495157368028E-13,3.57041185141675E-26,1.38188283397091E-18,-7.96708947167315E-26,sedih
176,353,0.000771330162189914,3.73767643765133E-09,5.17287604658901E-13,1.16438623394740E-12,-9.02778386980682E-25,-1.41376771900099E-17,4.02155313354486E-26,sedih
177,354,0.000666107495066661,4.38178445068119E-09,6.64992970921507E-12,2.75225669038136E-14,-1.05881250784848E-26,6.88126632210816E-19,5.15073890069100E-27,sedih
178,357,0.000797907964201702,2.66266709471983E-09,4.59549744393201E-12,7.90035448436654E-14,1.05069550552276E-26,-3.24879320815145E-18,4.64291759249914E-26,sedih
179,358,0.000863480521444409,3.19219101195008E-08,4.89313862562331E-11,4.66110694362925E-12,-5.30024052358311E-23,-7.52914313372209E-16,-4.63235497826246E-23,sedih
180,362,0.000914444498401400,1.47955817468987E-07,2.79416787841727E-11,8.97166678243179E-12,1.41851319995421E-22,2.91169850379227E-16,-7.47757796464810E-24,sedih
181,363,0.002263375263476150,7.62990404454557E-08,3.26280258394418E-09,2.84392258088346E-10,1.02201785707085E-19,-3.00843956008184E-14,2.54172492894747E-19,marah
182,364,0.000730103784372749,5.21004435312980E-09,1.58171649763637E-11,1.92157020441514E-13,3.07959585963181E-25,-5.34954366382438E-19,1.31863219245300E-25,sedih
183,368,0.000717723839433790,1.07840444341434E-08,2.36135209911639E-11,5.06357514197008E-13,1.51254719482160E-24,5.12019260201661E-17,8.81998448235307E-25,bahagia
184,369,0.000705480158872724,7.64917102134812E-10,5.26608085306750E-13,1.62488960991759E-13,9.45065516847203E-27,-2.22330667431508E-18,-4.65822729542018E-26,sedih
185,370,0.000866573521320940,5.94525742744100E-08,2.87219225272916E-11,7.50401425764494E-12,3.72482958434611E-24,1.82373565128080E-15,-1.10102922433371E-22,sedih
186,374,0.000816324111713352,1.12555488789176E-08,7.75291397055220E-12,2.73934521728327E-12,-8.65293069179967E-24,-2.60623604167766E-16,9.19218745071317E-24,sedih
187,375,0.000906075713480543,1.38640122097150E-08,2.54591182252180E-11,6.48238536146750E-12,-5.22011221614621E-23,7.28203846026180E-16,-6.48850186640039E-23,sedih
188,376,0.000750706225611395,9.93904572241237E-10,4.93044913318616E-12,1.07483170681221E-12,2.17321247418944E-24,3.17928817025655E-17,-1.18294246063932E-24,sedih
189,382,0.000704964663018581,1.15925873700181E-08,3.25785275173963E-11,5.08524568761543E-13,1.59357781806199E-24,4.93472297149319E-17,1.32086540578156E-24,sedih
190,383,0.000752745016721466,4.48253077191417E-10,3.84326893992099E-13,3.16117096558146E-13,-5.59320449112429E-26,1.83721437645092E-18,-9.49333152957300E-26,sedih
191,384,0.000817144610089440,7.99320768498283E-11,1.57657967976833E-11,1.73541840209084E-13,2.17698145526161E-25,-1.33524639806044E-18,1.87103622646690E-25,sedih
192,385,0.003476300064595160,1.25179292384918E-06,3.17974534045775E-08,1.12805491630537E-08,1.70469083293806E-16,4.62130029471457E-12,-1.28779755807633E-16,marah
193,386,0.000827557443846431,5.28009617440996E-09,1.81625228656213E-11,5.90418349836989E-13,-1.54228814177130E-24,3.50942938143741E-18,1.16597109386741E-24,sedih
194,390,0.000942969545219165,2.41720472342317E-09,4.05354493245436E-12,1.06582678807720E-12,-1.52943969146723E-24,-4.94548473000794E-17,-1.60271799408920E-24,sedih
195,391,0.001412588085856340,3.61909453739640E-08,1.14228096168510E-09,3.12459705024663E-10,-1.49247252118220E-19,5.14387036187679E-14,1.12122357910925E-19,sedih
196,392,0.001009061302207040,1.26869379920786E-08,1.90114238781583E-11,2.98944924180056E-12,-2.08894412911422E-23,2.52408980823925E-16,-8.45830470909957E-24,sedih
197,397,0.000676641519350485,6.93763447165815E-09,9.80907869626321E-12,1.06393137458873E-15,1.03520106821199E-28,6.19835244629329E-20,3.31184022713769E-29,sedih
198,398,0.000841936977546229,9.56193100592091E-09,2.13530684685525E-11,1.54884020467957E-12,8.44711133592549E-24,6.45673772271380E-18,-2.82561610086310E-24,sedih
199,399,0.000681799646688973,1.23232034365444E-09,4.15470122798692E-12,1.07371266448348E-13,-1.83710292303824E-26,1.68661882385034E-18,-6.93206842987956E-26,sedih
200,400,0.000673747793154614,1.52915546653718E-10,4.86674407773748E-13,3.11234882772704E-14,4.97494004411752E-28,-2.54103560145168E-19,-3.79802216015992E-27,bahagia
201,406,0.000698753229518560,5.49074803895115E-09,9.26823989831771E-12,2.07087682446656E-13,-1.25287463348990E-25,1.53443990580538E-17,-2.58097785732634E-25,sedih
202,407,0.000790448622132885,7.87545821873927E-08,9.33410377871430E-11,4.14476130642483E-11,2.44700229730158E-21,1.15075702332435E-14,-8.11385232360954E-22,sedih
203,408,0.000713683256577978,3.32708010851126E-09,1.11446586360757E-11,5.21816109888241E-14,2.46402366416011E-26,-1.83834117811917E-18,3.12468068101010E-26,sedih
204,409,0.000666092166482631,6.84150809420039E-11,3.48698393203626E-14,5.56995609099548E-16,-3.06587134369210E-31,4.18226962990500E-21,-2.43550265480612E-30,sedih
205,410,0.000703378911850596,2.35100357981973E-09,9.41327230350029E-12,2.58180707501897E-13,3.17186509268635E-25,8.62078398838730E-18,-2.47773257314138E-25,sedih
206,416,0.000690916119595227,1.64199966676478E-10,3.62060866275687E-13,7.37268577971201E-14,8.94338660945572E-27,-9.25201786263172E-19,8.06925928644969E-27,sedih
207,417,0.000718586115598992,3.72403007124886E-09,1.15716800685296E-11,2.41839813892220E-13,-2.50264332895524E-25,1.45627786705571E-17,-3.17870743362835E-25,sedih
208,418,0.000688049070538161,1.64261849239939E-08,9.27812272756337E-13,3.09977872881657E-14,-2.63600859815052E-28,3.28100182005225E-18,-5.25024301171460E-27,sedih
209,419,0.000804114940862338,7.01657406607537E-09,9.13881241033675E-12,1.37121115662945E-14,-2.67971557998437E-27,-4.23503279815720E-19,-4.04729734786241E-27,sedih
210,420,0.000825848421199076,6.96443897751891E-08,7.53193581509230E-11,3.78338044935625E-11,7.86932783536092E-22,9.88459525671861E-15,-1.86001897538408E-21,sedih
211,424,0.000748531248779033,1.84634755505154E-09,2.61085200933064E-13,3.25196400571335E-13,-8.68874045538196E-26,-4.82423269379955E-18,3.78074417702136E-26,sedih
212,425,0.000680049512541176,2.57698094729096E-10,2.27799230448615E-13,3.28255221366164E-14,2.58890134901305E-27,-4.83275255652987E-19,1.16397858780223E-27,sedih
213,426,0.000742869393324619,2.73885399577617E-09,2.27976266084548E-12,7.34787000538845E-13,-9.01817323948010E-25,-3.39198283713032E-17,-3.01916507369697E-25,sedih
214,430,0.001085125199728380,5.14758790530557E-09,7.80887357611726E-12,1.43387309964231E-11,6.16577631429057E-23,1.06436320049494E-16,1.38633066818485E-22,sedih
215,431,0.000996140443245566,1.26217353496946E-07,1.00435907709877E-11,9.54732127623904E-12,-5.93303748059220E-23,-2.89496561755385E-15,7.22520114666009E-23,bahagia
216,432,0.000950335227308570,1.59549191339551E-07,7.92761845570822E-11,7.49218871399681E-12,1.17057856384429E-22,-2.30138988915887E-15,1.40134610842242E-22,sedih
217,436,0.000824138831887233,5.58694087649838E-09,4.84693972568024E-11,4.18519904824477E-12,-4.24600981195346E-23,-1.59357589183501E-16,-4.18367058201034E-23,sedih
218,437,0.001107898476080690,7.97200328133748E-08,8.12632854221125E-11,1.97396855233410E-12,1.78406051530183E-24,2.84904540162450E-16,-2.49372726684231E-23,sedih
219,438,0.000920964462454778,1.11581435672765E-08,1.49212505250682E-11,5.56764239251673E-12,3.22071326773596E-23,7.88717573061109E-17,3.92167001121990E-23,bahagia
220,442,0.000996140443245566,1.26217353496946E-07,1.00435907709877E-11,9.54732127623904E-12,-5.93303748059220E-23,-2.89496561755385E-15,7.22520114666009E-23,sedih
221,443,0.000950335227308570,1.59549191339551E-07,7.92761845570822E-11,7.49218871399681E-12,1.17057856384429E-22,-2.30138988915887E-15,1.40134610842242E-22,bahagia
222,444,0.001085125199728380,5.14758790530557E-09,7.80887357611726E-12,1.43387309964231E-11,6.16577631429057E-23,1.06436320049494E-16,1.38633066818485E-22,bahagia
223,448,0.000748531248779033,1.84634755505154E-09,2.61085200933064E-13,3.25196400571335E-13,-8.68874045538196E-26,-4.82423269379955E-18,3.78074417702136E-26,sedih
224,449,0.000680049512541176,2.57698094729096E-10,2.27799230448615E-13,3.28255221366164E-14,2.58890134901305E-27,-4.83275255652987E-19,1.16397858780223E-27,bahagia
225,450,0.000742869393324619,2.73885399577617E-09,2.27976266084548E-12,7.34787000538845E-13,-9.01817323948010E-25,-3.39198283713032E-17,-3.01916507369697E-25,sedih
226,453,0.000756477197970530,5.94586545481070E-08,8.05790743780404E-13,3.08016166047968E-12,4.82433683866119E-24,3.11680800789288E-16,-5.22652548100586E-25,sedih
227,454,0.000724088830978566,1.43154595618142E-08,3.57377896470847E-11,1.13366546760425E-13,2.26821279057461E-25,6.26860563495893E-18,2.49297333804962E-26,sedih
228,457,0.000812028215027831,8.51717610851919E-09,4.06041793248814E-12,3.73200532367404E-12,1.38323730295042E-23,-3.16116539562895E-16,-4.44087358115646E-24,sedih
229,458,0.000823397617895538,4.40537869421694E-09,4.53443025455003E-13,1.01722248024970E-11,2.09912049367461E-23,-9.12929332818720E-17,6.05362620263665E-24,sedih
230,463,0.000831493326455231,3.19444299399394E-08,9.68115935852351E-11,9.73888500257856E-13,-2.61659836736745E-24,-1.71487557269121E-16,9.08722272094430E-24,bahagia
231,464,0.000701583754476267,2.78953920140660E-08,7.56880827001119E-12,5.24953586934096E-14,3.08146245897529E-26,8.58570159506791E-18,1.20581371707495E-26,sedih
232,465,0.000721892540120176,1.09683103501413E-08,1.06234977868373E-11,3.70728391832845E-13,-5.73729493896854E-25,-3.83910639954269E-17,4.60576580633016E-25,sedih
233,466,0.000786269892680312,4.92398377022291E-08,9.57868237188850E-12,1.54122767897466E-12,3.04989390518383E-24,-2.28879703983680E-16,-5.07599817794420E-24,sedih
234,469,0.000860178819603983,1.50764749003173E-09,1.24753710527552E-11,2.05804780595047E-12,6.83554397461947E-24,-7.98153298196430E-18,-7.87546698809265E-24,sedih
235,470,0.000892535042951186,3.14016788679826E-08,4.01629303441672E-11,9.45857830477367E-12,8.77423887472002E-23,-5.31739940135235E-16,1.62134211336205E-22,sedih
236,473,0.000899517795917393,1.04517652376072E-08,5.27789379210302E-12,9.05268798067363E-13,1.25120135503585E-24,7.77527547628173E-17,-1.53298725635391E-24,sedih
237,474,0.000747436184674173,5.45110283039902E-09,2.84977950856386E-11,5.93807202890379E-13,-2.32760635625382E-24,3.26741684361861E-17,-7.41035298158596E-25,sedih
238,477,0.000799272258430060,4.83224207445345E-09,5.57536280060919E-12,7.39552139351253E-13,-4.09646783659472E-25,-5.13852789535256E-17,1.44477014169558E-24,sedih
239,478,0.000808600749843910,1.32347658640138E-07,1.04870517374110E-11,4.54604546455312E-12,-8.63932785372920E-24,1.17872889810737E-15,-3.01766602560425E-23,sedih
240,481,0.000821200465199520,3.12135737986915E-08,2.31688057778054E-11,6.58472357748075E-12,7.11723220758567E-23,-2.63698309087278E-16,3.93610735688494E-23,bahagia
241,482,0.000736503367848236,1.71713178461574E-09,8.95175925062487E-12,3.49788497057964E-13,-6.13561318992356E-25,5.35788313066429E-18,-8.15708877711459E-26,sedih
242,485,0.000919336774881919,4.86369815989605E-08,1.45118787049646E-10,2.02042532366732E-11,7.67110603073545E-23,3.78776944707667E-16,-1.09132918066263E-21,sedih
243,486,0.000936413823903084,5.35974513865633E-08,1.05257779964764E-11,2.94124887566581E-11,-2.62171916318139E-22,-2.90113474314966E-15,4.46194922347817E-22,sedih
244,489,0.000752158291432601,1.11466418796684E-09,2.93186455574126E-13,1.03308362033125E-12,-5.68367459749438E-25,-3.42973713685475E-17,-1.47380967835391E-26,sedih
245,490,0.000785293392858943,1.38221926047673E-09,3.12893171241820E-12,1.16992168242174E-12,1.51245658703274E-24,2.47421494090623E-17,-1.65009287560860E-24,sedih
246,493,0.000851011429627458,4.34722049366077E-08,4.19538635118719E-11,4.72434347651797E-12,-3.85863130032080E-23,9.45558581874365E-16,5.41747664797057E-23,sedih
247,494,0.000779899158463248,3.22451626203873E-09,2.75462795919356E-12,5.25421050125698E-13,-5.78584507480970E-25,-2.91561953776832E-17,2.54564433355789E-25,sedih
248,498,0.000763210690298146,1.30861859097314E-09,1.86740992343655E-12,7.72753628568451E-13,2.43744969823916E-25,-1.40416535856208E-17,8.95712978572034E-25,sedih
249,499,0.000672176007756362,1.19548226890267E-10,8.36390511410979E-14,4.95717759225378E-14,3.05742706561392E-27,-5.11224852222253E-19,9.16893262238358E-28,sedih
250,500,0.000713286368466918,1.26226228298952E-09,7.35521578975444E-13,4.00662281627367E-13,-1.94190038303774E-25,-1.41909423673479E-17,9.79684448785769E-26,sedih
251,503,0.000857307350938516,3.45481155555866E-09,1.18687043416281E-11,5.02457898582397E-12,1.57328058277788E-23,-2.92020841622422E-16,3.54690519523336E-23,sedih
252,504,0.001027113631974320,4.71507908371718E-08,9.40560728927516E-13,1.37311420676384E-13,4.49724312590271E-27,-9.65518500788389E-18,-4.91408064854583E-26,sedih
253,507,0.000959869291796827,2.47106808628524E-08,2.71666781861202E-11,1.33153731744558E-11,-1.13253742622697E-22,-1.16495895684743E-15,2.26514472660966E-22,bahagia
254,508,0.000697106978558324,5.33565499517843E-08,3.81741383019214E-12,1.90176424627473E-13,1.24028313616778E-25,1.12158983116278E-17,1.04276675936048E-25,sedih
255,511,0.000871664489155419,1.17363014126746E-09,1.51636843281404E-11,7.65974150373193E-14,5.86375280753855E-26,8.62718609887610E-19,-5.81063295849827E-26,sedih
256,512,0.000961986900177502,3.06116958635799E-08,1.09754593063481E-11,7.24825552032195E-12,-3.86347795361527E-23,-9.08686089800581E-16,5.18347647024879E-23,sedih
257,515,0.002021392864901580,1.68451823243083E-07,2.09422070525488E-09,3.12706131229971E-10,9.25874341044306E-20,1.16933448066072E-13,-2.35509372375762E-19,marah
258,516,0.000859896327321463,2.08859374174351E-09,2.30054225226943E-10,1.28927279125026E-11,-6.89888317890095E-22,5.34216358933708E-16,-1.30668493663102E-22,bahagia
259,519,0.000902407487682105,9.75502721026893E-09,1.13432939749233E-12,5.01777204338977E-12,4.25475793167285E-24,8.78626533884785E-17,1.11895282043043E-23,sedih
260,520,0.000832073877875733,1.43811899159473E-08,4.48348778932571E-12,4.19824014338710E-13,3.11155622169909E-25,-3.30659995657289E-17,-4.84703458435285E-25,sedih
261,524,0.000732045245417539,1.37329414669240E-10,5.88136579808881E-13,1.67342919354730E-13,4.05923604195482E-26,1.88738054351164E-18,-3.32925450338464E-26,sedih
262,525,0.000765893140621134,2.71199667878252E-09,4.71960538934912E-13,1.06927826680645E-12,-5.15247600919728E-25,-1.94345153669426E-18,-5.58142179720573E-25,sedih
263,526,0.000663073510149058,3.34548272484857E-09,5.10856461691958E-12,1.37322952296954E-14,1.77512481651063E-27,-4.73638264370269E-19,3.17458195095649E-27,sedih
264,533,0.000974311605423671,6.41515835621718E-10,1.75539933992374E-10,8.33879622220690E-12,1.72978280636070E-22,1.53420462922258E-16,-2.68074686787328E-22,sedih
265,534,0.000808447625190236,1.66651133011258E-13,4.24927897890007E-11,1.58802837008991E-12,-5.33666494482398E-24,-4.64721170302793E-19,-1.19034766584362E-23,sedih
266,535,0.000912843147404974,6.01699406534116E-09,4.36275879205961E-12,1.58901899385231E-11,-6.85570295873761E-23,-1.04863257773574E-15,-1.13156456386315E-22,sedih
267,536,0.000781136466797118,2.80259548506558E-09,1.87650136650078E-12,6.92718861969598E-13,5.52792835323227E-25,-3.61597767290062E-17,5.64077594789983E-25,sedih
268,537,0.000846678360070471,8.69060001176253E-09,1.16118222610024E-11,1.03276619613470E-11,-1.84858714128599E-24,-5.37028699893159E-16,1.13082445102764E-22,sedih
269,538,0.000855365118069397,1.89585083017438E-09,6.71461808941343E-12,7.38200699153555E-12,5.10925494121338E-23,2.62444175946915E-16,9.52241216513408E-24,sedih
270,543,0.000732234337752960,1.77984793895907E-09,1.58325037755926E-11,4.92217093641390E-13,-7.38777333023376E-25,-2.03575256764578E-17,1.15857021269424E-24,bahagia
271,544,0.000793876853980572,5.14712918032815E-08,3.50802158023807E-11,1.98781071787786E-12,1.21382068518923E-23,-2.34300852686790E-16,1.13227928778679E-23,sedih
272,545,0.000821698755856307,1.84654327815485E-08,2.93225091423370E-11,5.92688680035945E-12,-4.78391713790927E-23,-7.69246487792387E-16,-6.17766011835844E-23,bahagia
273,546,0.000873483569784848,6.81933077334741E-08,1.96393504399630E-11,1.17364293277907E-11,-1.77489660886425E-22,3.05243420530867E-15,-1.57094937419926E-23,sedih
274,550,0.000914444498401400,1.47955817468987E-07,2.79416787841727E-11,8.97166678243179E-12,1.41851319995421E-22,2.91169850379227E-16,-7.47757796464810E-24,sedih
275,551,0.002263375263476150,7.62990404454557E-08,3.26280258394418E-09,2.84392258088346E-10,1.02201785707085E-19,-3.00843956008184E-14,2.54172492894747E-19,marah
276,552,0.000730103784372749,5.21004435312980E-09,1.58171649763637E-11,1.92157020441514E-13,3.07959585963181E-25,-5.34954366382438E-19,1.31863219245300E-25,sedih
277,555,0.001742427956059800,2.03095155426795E-07,8.15714152434972E-10,1.51594424763346E-10,-3.70439161028743E-20,-2.88857897477698E-14,-3.83341905858692E-20,kaget
278,556,0.000811616891435678,4.62548293983253E-08,1.21124007963541E-11,6.46783724684199E-13,-1.76079890327191E-24,-1.21855828181696E-16,4.20501428001410E-25,sedih
279,559,0.000836122335020998,1.58471533355313E-08,1.04026881929486E-11,7.01457860600523E-13,1.87870314303670E-24,5.69978302949087E-17,-2.46853289163385E-25,bahagia
280,560,0.000815350110503244,2.35661313427298E-08,1.53928997684563E-11,5.16817094969064E-12,1.85399441002669E-23,-2.07440675804670E-16,4.22034839126421E-23,sedih
281,563,0.000836678191300308,9.47417915353565E-08,1.46728236495299E-11,9.85532761687293E-16,1.18400162977723E-28,-9.11294048506509E-20,-5.15441819118671E-30,sedih
282,564,0.000726825755773173,4.74770166488242E-09,4.51079424118336E-12,6.00038121056059E-13,-5.56571624166673E-26,-3.33187790433358E-17,9.85606189563666E-25,bahagia
283,567,0.000871427938082726,6.50501642987507E-10,1.73910314433993E-11,1.48453476194271E-13,1.97619693028052E-25,2.87995798012938E-18,-1.33582878326361E-25,sedih
284,568,0.000870175834838983,1.62453123060385E-07,2.63316723986250E-12,7.19701181792123E-13,9.51623321215742E-25,2.72096090942551E-16,2.75706868442630E-25,bahagia
285,575,0.000802181685648619,2.04005818903957E-08,1.41694534113617E-12,1.19439857900460E-12,-1.25002647899804E-24,-8.01214485039095E-17,9.22923458916712E-25,sedih
286,576,0.000915184045177933,1.07079442342152E-07,9.74692607363378E-11,1.19334457408309E-12,1.06164237079937E-23,5.92419827091103E-17,-7.27540805787698E-24,bahagia
287,577,0.001120019894312310,2.19531292440000E-08,3.64488076484638E-11,1.57213503118193E-11,-3.61762442866243E-22,-2.28471973321690E-15,1.03716701134973E-22,sedih
288,578,0.000870055396944655,9.50430530147981E-08,6.90117497658882E-11,9.42666650881217E-12,-2.30464733699183E-23,1.31866914602107E-15,-2.39328493518123E-22,sedih
289,579,0.000711094549606742,6.69898683846478E-10,1.42949132264034E-12,3.65216612131474E-13,1.94474288835174E-25,2.09635567814385E-18,-1.78369378269097E-25,sedih
290,580,0.000794454436508854,8.11495243580378E-09,6.65445462611935E-12,8.43935385681453E-13,5.45889355298034E-25,-4.66809989350921E-17,1.92401175482147E-24,sedih
291,585,0.001468995515803880,8.89269355696465E-07,4.48799488471365E-11,2.24104832796631E-11,5.05442633999236E-22,-1.75708385346240E-14,4.99660952238708E-22,bahagia
292,586,0.001062747981076350,4.47155250818037E-08,3.35962645723384E-11,9.78323004211429E-12,1.64998810949068E-22,-9.56298188878006E-16,6.50682438436246E-23,sedih
293,587,0.001039733545749930,1.46789356487500E-08,6.60473550175837E-11,3.56944236631352E-11,1.48412500132183E-21,3.29763557712230E-15,8.95026795924209E-22,sedih
294,588,0.001018283024403450,5.34922757929466E-09,3.10180790218127E-11,2.71355275862058E-11,7.76997049555655E-22,1.81686471222437E-15,1.26666420983169E-22,sedih
295,592,0.000779364450647108,5.40294491959177E-09,6.35641412230680E-12,2.15502476298188E-12,7.81385091845780E-24,1.46412536878046E-16,-1.60003676324281E-24,sedih
296,593,0.000874907091254132,3.12017420886836E-08,2.79057242014679E-11,1.03627450576559E-11,2.57057229674848E-23,-1.61789063859335E-15,1.74336540730426E-22,sedih
297,594,0.000826608729969111,7.55351931406535E-09,5.17551630284305E-12,4.03213670393572E-13,4.66144203639989E-25,-2.05432562956230E-17,-3.49271372332261E-25,sedih
298,599,0.000822624967375518,1.16591034029340E-07,2.28098110554266E-11,4.92671707399449E-12,-4.51123611371553E-23,1.25047112373692E-15,-2.63165729754936E-23,sedih
299,600,0.000725855781198321,3.35866146092495E-09,1.10576618315396E-11,8.26329918411324E-13,-2.80327835585072E-25,-2.28841041352496E-18,2.48204391797904E-24,sedih
300,601,0.000702762272879150,7.15408365460691E-10,5.82502161226610E-14,3.83369585824773E-13,-1.92136997220728E-26,-8.68112155125277E-18,5.39715101720059E-26,sedih
301,602,0.000818304196967580,6.83167403151552E-09,1.54321655785158E-11,1.88371928875854E-12,6.16884335913386E-24,-4.26319970176120E-17,-8.06826148549402E-24,sedih
302,606,0.000784090775986446,1.26919089036335E-08,2.03553023935300E-12,4.11083101704235E-13,2.16237296865051E-26,-3.24252887324913E-17,3.75417044005947E-25,sedih
303,607,0.000762287931802083,7.82857878990597E-09,2.21877468010536E-12,1.56150919735196E-12,8.74295055081017E-25,1.29220709581141E-16,2.77190741961957E-24,sedih
304,608,0.000820899492256575,4.67608286122136E-09,2.43975240356431E-11,1.12940818766928E-12,-3.17462024709212E-24,7.61733617834805E-17,5.00695705462719E-24,sedih
305,614,0.000666149662460139,8.28346838651141E-11,1.32142622265257E-13,1.93155489865258E-15,3.08588028169924E-29,1.56845980906184E-20,-1.14149736031073E-31,bahagia
306,615,0.000745202074828790,1.15290649748169E-09,5.94259759509537E-12,1.46275350558684E-13,-8.32250263075952E-26,-4.50643675322176E-18,-1.08039818259408E-25,sedih
307,616,0.000850913450334096,7.25745945695854E-08,4.10161598751771E-13,5.62740582513704E-12,-2.21559717887853E-25,1.14172856968334E-17,-8.54661164449863E-24,sedih
308,617,0.000752232272882945,3.37879227029217E-09,9.00684552342514E-12,6.37303078625699E-13,-1.34571062001171E-24,3.55827350644321E-17,7.21408735962355E-25,sedih
309,618,0.000696410487231559,2.15694150924352E-09,1.99772977688769E-12,1.81584044299873E-13,5.60941940274060E-26,-2.33353460351341E-18,-9.38855948439719E-26,sedih
310,622,0.000848375636881249,2.43943524861472E-09,7.00419622823249E-12,2.89236621460980E-12,1.19270926411217E-23,1.14967114783142E-16,-5.21769487867936E-24,sedih
311,623,0.000941739925012594,4.20064642687815E-09,1.16714454688884E-11,1.71021103908160E-11,1.35830138745644E-22,1.38309073425816E-17,1.99828610113220E-22,sedih
312,624,0.000996843036145605,1.44622179299247E-08,2.98005601600381E-11,2.02531337257721E-11,3.05091877077077E-22,1.60516952435946E-15,3.93053068474440E-22,sedih
