No,ID Ciri Pengujian,Ciri 1,Ciri 2,Ciri 3,Ciri 4,Ciri 5,Ciri 6,Ciri 7,Kelas Terklasifikasi
154,2807,0.0008459512905614208,5.92531944542725e-08,7.361722487183087e-12,5.3732508366130754e-12,3.149815743525434e-23,1.30668472913403e-15,-1.2244630871943645e-23,sedih,
155,2808,0.0009445704448234358,9.383723945355429e-08,2.08549746955696e-11,7.344008645875296e-12,-8.757270010374211e-23,-1.6900790366767016e-15,2.4322351609431456e-23,sedih,
156,2809,0.0009800623892466083,3.5840628907226285e-07,1.10887106022727e-11,1.268798342446619e-12,1.7340221949045025e-24,6.98994828006464e-16,-4.432006253889483e-24,sedih,
157,2810,0.0007865665999741041,1.9271775271129777e-08,3.416963187948986e-12,6.823653004785362e-12,1.0015584911393012e-23,1.2251465678628864e-16,-3.139014530643718e-23,bahagia,
158,2816,0.00087602709776627,1.6965383342075814e-08,3.007473858028702e-12,1.7955408663812003e-11,1.171316346061238e-22,2.199358765759529e-15,-6.074321439462089e-23,sedih,
159,2817,0.0011615494150795547,2.387380819545653e-09,4.6316151058116446e-11,7.17634178298185e-11,-6.517109607352254e-22,2.756429577440115e-15,4.0856860742219465e-21,sedih,
160,2818,0.000949314358171415,5.4433594047792186e-08,1.6794724756047638e-10,1.1144878126150294e-11,3.750281913822065e-22,3.073132666642038e-16,-3.03052728816396e-22,sedih,
161,2819,0.0008101382003107799,2.1307965624338344e-08,3.156019105262124e-11,1.4839720478238528e-12,7.163856500652661e-24,1.7030819199284187e-16,-7.198382044182152e-24,sedih,
162,2820,0.0007661417067457311,1.561976018869883e-10,6.6316928532944e-13,3.916819624019688e-13,1.975118804691112e-25,4.799962246210166e-18,2.8961403659590314e-26,sedih,
163,2825,0.000787216612890573,1.916411568080751e-08,1.8510575958251773e-11,1.4296160258542877e-11,-1.3596483839112116e-22,7.152171117641895e-16,-1.8867625004865528e-22,bahagia,
164,2826,0.0007033860858517885,2.7033868246621287e-10,2.252721786287992e-12,2.1656187129620627e-13,-7.343568406087778e-26,-2.270571263261906e-18,-1.3223868550121855e-25,bahagia,
165,2827,0.0006988917756995914,2.590041303079636e-09,6.053103126004226e-13,1.8823784735223566e-13,-5.1332662826222506e-26,-6.544858493057832e-18,-3.744771174949586e-26,bahagia,
166,2828,0.0006775015531962963,1.0899379755672501e-09,1.435596239727954e-12,2.99793063438177e-14,1.2280114537404658e-27,7.501724873339943e-19,-6.096960781689515e-27,sedih,
167,2831,0.0012265730988036318,2.618275381681269e-08,8.167024071994623e-11,6.719158221402213e-11,4.850174535830978e-21,1.0870449541719988e-14,-1.1182615849341149e-21,sedih,
168,2832,0.0011868792149083945,2.0732415643302025e-08,5.070198074581853e-10,2.735282439468063e-11,1.708377452608782e-21,-1.608045044657106e-16,-2.7308391007608635e-21,sedih,
169,2836,0.0007216404068679993,6.42834393965984e-08,6.4645759718328446e-12,9.647290149729727e-13,4.1045266899535917e-25,-2.205323087129698e-16,2.3740075093398512e-24,sedih,
170,2837,0.0006716933683980113,3.830876802819963e-10,5.601735774368593e-13,7.932969287702225e-14,5.068896233418478e-27,-1.1518431712791542e-18,-1.5936311493041974e-26,sedih,
171,2838,0.0006650762721419686,8.114828143925725e-10,1.159678901794264e-12,3.2303934793454774e-14,-3.213539721073533e-27,-8.675094813534718e-19,-5.3634518146587304e-27,sedih,
172,2842,0.0007176163881618077,2.5815328186289923e-08,8.598352900468895e-13,1.2691687101532346e-13,3.3202245307320233e-26,4.136739301556099e-18,2.5601300589518454e-26,sedih,
173,2843,0.0009997037129404742,2.618726205578949e-07,1.3633563511508583e-10,1.2935094779478164e-11,-4.949848591098943e-22,-3.5622400556920425e-15,2.2373053450140596e-22,sedih,
174,2844,0.0009488833045832855,9.91468937847774e-09,3.9605569139679373e-11,6.084224763654633e-12,8.035455639241827e-23,5.343849057647782e-17,4.963156426662096e-23,bahagia,
175,2848,0.0007325471320003174,8.414297413219594e-11,8.290112041924492e-13,2.0949515736802807e-13,3.570411851416758e-26,1.3818828339709143e-18,-7.967089471673152e-26,bahagia,
176,2849,0.0007713301621899143,3.73767643765133e-09,5.172876046589011e-13,1.1643862339474001e-12,-9.027783869806825e-25,-1.4137677190009933e-17,4.0215531335448664e-26,bahagia,
177,2850,0.0006661074950666613,4.381784450681193e-09,6.649929709215079e-12,2.7522566903813623e-14,-1.0588125078484865e-26,6.881266322108162e-19,5.1507389006910026e-27,sedih,
178,2853,0.000797907964201702,2.662667094719834e-09,4.595497443932011e-12,7.900354484366543e-14,1.0506955055227615e-26,-3.2487932081514584e-18,4.642917592499147e-26,sedih,
179,2854,0.0008634805214444098,3.192191011950089e-08,4.893138625623311e-11,4.661106943629257e-12,-5.300240523583116e-23,-7.529143133722099e-16,-4.632354978262466e-23,sedih,
180,2858,0.0009144444984014004,1.4795581746898743e-07,2.7941678784172722e-11,8.971666782431799e-12,1.4185131999542121e-22,2.911698503792277e-16,-7.477577964648103e-24,bahagia,
181,2859,0.00226337526347615,7.629904044545578e-08,3.26280258394418e-09,2.843922580883467e-10,1.022017857070856e-19,-3.008439560081847e-14,2.541724928947472e-19,marah,
182,2860,0.0007301037843727497,5.210044353129805e-09,1.5817164976363758e-11,1.9215702044151454e-13,3.0795958596318106e-25,-5.34954366382438e-19,1.3186321924530094e-25,sedih,
183,2864,0.0007177238394337905,1.078404443414347e-08,2.361352099116394e-11,5.063575141970081e-13,1.5125471948216051e-24,5.1201926020166174e-17,8.819984482353071e-25,sedih,
184,2865,0.0007054801588727247,7.649171021348122e-10,5.266080853067508e-13,1.6248896099175922e-13,9.450655168472035e-27,-2.223306674315087e-18,-4.6582272954201877e-26,bahagia,
185,2866,0.0008665735213209409,5.9452574274410014e-08,2.8721922527291658e-11,7.504014257644944e-12,3.724829584346117e-24,1.8237356512808095e-15,-1.1010292243337191e-22,sedih,
186,2870,0.0008163241117133521,1.1255548878917656e-08,7.7529139705522e-12,2.7393452172832705e-12,-8.652930691799678e-24,-2.6062360416776676e-16,9.19218745071317e-24,sedih,
187,2871,0.0009060757134805439,1.3864012209715072e-08,2.545911822521808e-11,6.4823853614675065e-12,-5.220112216146216e-23,7.282038460261804e-16,-6.488501866400397e-23,sedih,
188,2872,0.0007507062256113952,9.939045722412371e-10,4.930449133186166e-12,1.074831706812218e-12,2.1732124741894443e-24,3.1792881702565514e-17,-1.1829424606393207e-24,sedih,
189,2878,0.0007049646630185812,1.159258737001819e-08,3.257852751739637e-11,5.08524568761543e-13,1.5935778180619947e-24,4.934722971493194e-17,1.32086540578156e-24,sedih,
190,2879,0.0008171446100894407,7.993207684982838e-11,1.576579679768339e-11,1.7354184020908417e-13,2.1769814552616158e-25,-1.3352463980604476e-18,1.871036226466908e-25,bahagia,
191,2880,0.0007527450167214663,4.4825307719141716e-10,3.8432689399209913e-13,3.161170965581461e-13,-5.593204491124297e-26,1.837214376450926e-18,-9.493331529573e-26,sedih,
192,2881,0.0034763000645951607,1.251792923849188e-06,3.179745340457759e-08,1.1280549163053707e-08,1.7046908329380682e-16,4.621300294714574e-12,-1.2877975580763364e-16,natural,
193,2882,0.0008275574438464313,5.280096174409962e-09,1.8162522865621367e-11,5.904183498369893e-13,-1.5422881417713055e-24,3.5094293814374194e-18,1.1659710938674119e-24,sedih,
194,2886,0.0009429695452191658,2.4172047234231747e-09,4.053544932454365e-12,1.0658267880772027e-12,-1.5294396914672373e-24,-4.9454847300079483e-17,-1.6027179940892091e-24,bahagia,
195,2887,0.0014125880858563461,3.619094537396406e-08,1.1422809616851098e-09,3.12459705024663e-10,-1.4924725211822056e-19,5.14387036187679e-14,1.1212235791092597e-19,sedih,
196,2888,0.0010090613022070462,1.2686937992078632e-08,1.90114238781583e-11,2.9894492418005677e-12,-2.0889441291142225e-23,2.524089808239259e-16,-8.458304709099571e-24,sedih,
197,2893,0.0006766415193504853,6.937634471658158e-09,9.809078696263216e-12,1.0639313745887389e-15,1.035201068211993e-28,6.198352446293292e-20,3.311840227137694e-29,sedih,
198,2894,0.0008419369775462297,9.56193100592091e-09,2.1353068468552512e-11,1.5488402046795782e-12,8.447111335925495e-24,6.456737722713805e-18,-2.8256161008631063e-24,sedih,
199,2895,0.0006817996466889738,1.2323203436544428e-09,4.154701227986924e-12,1.0737126644834806e-13,-1.8371029230382423e-26,1.6866188238503405e-18,-6.932068429879569e-26,sedih,
200,2896,0.0006737477931546144,1.529155466537184e-10,4.866744077737484e-13,3.112348827727048e-14,4.97494004411752e-28,-2.5410356014516835e-19,-3.798022160159926e-27,sedih,
201,2902,0.0006987532295185603,5.490748038951152e-09,9.268239898317717e-12,2.0708768244665615e-13,-1.2528746334899052e-25,1.5344399058053866e-17,-2.5809778573263433e-25,sedih,
202,2903,0.0007904486221328852,7.875458218739271e-08,9.334103778714305e-11,4.14476130642483e-11,2.4470022973015852e-21,1.1507570233243596e-14,-8.113852323609549e-22,sedih,
203,2904,0.000713683256577978,3.3270801085112663e-09,1.114465863607579e-11,5.218161098882412e-14,2.4640236641601148e-26,-1.8383411781191722e-18,3.1246806810101073e-26,sedih,
204,2905,0.0006660921664826311,6.841508094200394e-11,3.486983932036265e-14,5.569956090995489e-16,-3.0658713436921052e-31,4.182269629905005e-21,-2.4355026548061297e-30,sedih,
205,2906,0.0007033789118505961,2.3510035798197376e-09,9.413272303500294e-12,2.5818070750189754e-13,3.171865092686357e-25,8.620783988387308e-18,-2.4777325731413815e-25,sedih,
206,2912,0.0006909161195952271,1.641999666764783e-10,3.620608662756871e-13,7.372685779712017e-14,8.943386609455722e-27,-9.252017862631724e-19,8.069259286449698e-27,bahagia,
207,2913,0.0006880490705381611,1.6426184923993914e-08,9.278122727563378e-13,3.0997787288165784e-14,-2.6360085981505286e-28,3.2810018200522516e-18,-5.2502430117146095e-27,sedih,
208,2914,0.0007185861155989924,3.724030071248867e-09,1.1571680068529691e-11,2.418398138922209e-13,-2.5026433289552484e-25,1.456277867055717e-17,-3.1787074336283593e-25,sedih,
209,2915,0.0008041149408623389,7.016574066075377e-09,9.138812410336759e-12,1.3712111566294508e-14,-2.6797155799843794e-27,-4.235032798157202e-19,-4.0472973478624166e-27,sedih,
210,2916,0.0008258484211990766,6.964438977518914e-08,7.531935815092305e-11,3.783380449356259e-11,7.869327835360924e-22,9.88459525671861e-15,-1.8600189753840864e-21,bahagia,
211,2920,0.0007485312487790338,1.8463475550515496e-09,2.610852009330643e-13,3.2519640057133544e-13,-8.688740455381969e-26,-4.824232693799558e-18,3.7807441770213624e-26,sedih,
212,2921,0.0006800495125411766,2.5769809472909684e-10,2.277992304486151e-13,3.282552213661648e-14,2.5889013490130577e-27,-4.832752556529874e-19,1.1639785878022334e-27,sedih,
213,2922,0.0007428693933246196,2.7388539957761713e-09,2.2797626608454856e-12,7.347870005388453e-13,-9.018173239480102e-25,-3.391982837130328e-17,-3.019165073696971e-25,sedih,
214,2926,0.0009961404432455663,1.262173534969465e-07,1.004359077098774e-11,9.547321276239046e-12,-5.933037480592201e-23,-2.894965617553851e-15,7.225201146660098e-23,sedih,
215,2927,0.0009503352273085703,1.5954919133955124e-07,7.927618455708226e-11,7.492188713996815e-12,1.1705785638442943e-22,-2.3013898891588752e-15,1.4013461084224247e-22,sedih,
216,2928,0.0010851251997283842,5.147587905305573e-09,7.808873576117264e-12,1.4338730996423134e-11,6.165776314290572e-23,1.064363200494944e-16,1.3863306681848527e-22,sedih,
217,2932,0.0008241388318872331,5.586940876498383e-09,4.8469397256802476e-11,4.1851990482447735e-12,-4.246009811953462e-23,-1.5935758918350128e-16,-4.1836705820103415e-23,sedih,
218,2933,0.0011078984760806987,7.972003281337489e-08,8.126328542211254e-11,1.973968552334105e-12,1.7840605153018392e-24,2.8490454016245005e-16,-2.4937272668423175e-23,sedih,
219,2934,0.0009209644624547787,1.1158143567276555e-08,1.4921250525068235e-11,5.567642392516734e-12,3.220713267735969e-23,7.887175730611092e-17,3.9216700112199015e-23,sedih,
220,2938,0.0009961404432455663,1.262173534969465e-07,1.004359077098774e-11,9.547321276239046e-12,-5.933037480592201e-23,-2.894965617553851e-15,7.225201146660098e-23,sedih,
221,2939,0.0009503352273085703,1.5954919133955124e-07,7.927618455708226e-11,7.492188713996815e-12,1.1705785638442943e-22,-2.3013898891588752e-15,1.4013461084224247e-22,sedih,
222,2940,0.0010851251997283842,5.147587905305573e-09,7.808873576117264e-12,1.4338730996423134e-11,6.165776314290572e-23,1.064363200494944e-16,1.3863306681848527e-22,sedih,
223,2944,0.0007485312487790338,1.8463475550515496e-09,2.610852009330643e-13,3.2519640057133544e-13,-8.688740455381969e-26,-4.824232693799558e-18,3.7807441770213624e-26,sedih,
224,2945,0.0006800495125411766,2.5769809472909684e-10,2.277992304486151e-13,3.282552213661648e-14,2.5889013490130577e-27,-4.832752556529874e-19,1.1639785878022334e-27,sedih,
225,2946,0.0007428693933246196,2.7388539957761713e-09,2.2797626608454856e-12,7.347870005388453e-13,-9.018173239480102e-25,-3.391982837130328e-17,-3.019165073696971e-25,bahagia,
226,2949,0.0007564771979705306,5.9458654548107085e-08,8.057907437804048e-13,3.0801616604796806e-12,4.8243368386611956e-24,3.116808007892887e-16,-5.226525481005866e-25,sedih,
227,2950,0.0007240888309785661,1.4315459561814245e-08,3.57377896470847e-11,1.1336654676042539e-13,2.268212790574615e-25,6.268605634958937e-18,2.4929733380496293e-26,sedih,
228,2953,0.0008120282150278311,8.51717610851919e-09,4.060417932488147e-12,3.7320053236740486e-12,1.3832373029504222e-23,-3.161165395628954e-16,-4.440873581156461e-24,sedih,
229,2954,0.0008233976178955386,4.405378694216944e-09,4.53443025455003e-13,1.0172224802497042e-11,2.0991204936746102e-23,-9.129293328187208e-17,6.05362620263665e-24,bahagia,
230,2959,0.0008314933264552319,3.1944429939939424e-08,9.681159358523515e-11,9.73888500257856e-13,-2.616598367367459e-24,-1.7148755726912166e-16,9.087222720944306e-24,sedih,
231,2960,0.0007015837544762678,2.789539201406602e-08,7.568808270011197e-12,5.2495358693409663e-14,3.0814624589752964e-26,8.585701595067915e-18,1.20581371707495e-26,sedih,
232,2961,0.0007218925401201764,1.0968310350141353e-08,1.0623497786837313e-11,3.707283918328456e-13,-5.7372949389685445e-25,-3.839106399542694e-17,4.605765806330161e-25,sedih,
233,2962,0.000786269892680312,4.923983770222913e-08,9.578682371888502e-12,1.5412276789746696e-12,3.0498939051838397e-24,-2.288797039836809e-16,-5.075998177944209e-24,sedih,
234,2965,0.0008601788196039835,1.5076474900317348e-09,1.2475371052755274e-11,2.058047805950472e-12,6.835543974619473e-24,-7.9815329819643e-18,-7.87546698809265e-24,sedih,
235,2966,0.0008925350429511864,3.1401678867982615e-08,4.016293034416728e-11,9.458578304773676e-12,8.774238874720025e-23,-5.31739940135235e-16,1.6213421133620516e-22,sedih,
236,2969,0.0008995177959173939,1.0451765237607235e-08,5.277893792103025e-12,9.052687980673634e-13,1.2512013550358518e-24,7.775275476281734e-17,-1.5329872563539134e-24,sedih,
237,2970,0.0007474361846741738,5.451102830399024e-09,2.8497795085638683e-11,5.938072028903799e-13,-2.327606356253821e-24,3.267416843618616e-17,-7.410352981585961e-25,sedih,
238,2973,0.0007992722584300602,4.832242074453454e-09,5.575362800609198e-12,7.395521393512534e-13,-4.0964678365947283e-25,-5.138527895352562e-17,1.4447701416955834e-24,sedih,
239,2974,0.0008086007498439104,1.3234765864013802e-07,1.0487051737411014e-11,4.546045464553125e-12,-8.6393278537292e-24,1.1787288981073792e-15,-3.017666025604257e-23,sedih,
240,2977,0.0008212004651995208,3.1213573798691517e-08,2.3168805777805437e-11,6.584723577480757e-12,7.117232207585678e-23,-2.6369830908727865e-16,3.93610735688494e-23,sedih,
241,2978,0.000736503367848236,1.7171317846157428e-09,8.951759250624872e-12,3.4978849705796414e-13,-6.135613189923569e-25,5.357883130664292e-18,-8.157088777114596e-26,sedih,
242,2981,0.000919336774881919,4.863698159896059e-08,1.451187870496469e-10,2.0204253236673245e-11,7.671106030735459e-23,3.7877694470766705e-16,-1.0913291806626366e-21,sedih,
243,2982,0.0009364138239030847,5.359745138656335e-08,1.0525777996476465e-11,2.94124887566581e-11,-2.6217191631813903e-22,-2.9011347431496623e-15,4.461949223478179e-22,sedih,
244,2985,0.0007521582914326011,1.114664187966844e-09,2.931864555741263e-13,1.033083620331259e-12,-5.683674597494389e-25,-3.4297371368547567e-17,-1.473809678353919e-26,sedih,
245,2986,0.0007852933928589435,1.382219260476734e-09,3.1289317124182027e-12,1.1699216824217434e-12,1.5124565870327477e-24,2.474214940906239e-17,-1.6500928756086012e-24,sedih,
246,2989,0.000851011429627458,4.347220493660774e-08,4.195386351187192e-11,4.724343476517978e-12,-3.8586313003208e-23,9.455585818743652e-16,5.417476647970571e-23,sedih,
247,2990,0.0007798991584632483,3.224516262038732e-09,2.754627959193567e-12,5.254210501256989e-13,-5.785845074809705e-25,-2.915619537768322e-17,2.545644333557896e-25,sedih,
248,2994,0.0007632106902981462,1.3086185909731427e-09,1.8674099234365575e-12,7.727536285684512e-13,2.437449698239166e-25,-1.4041653585620872e-17,8.957129785720345e-25,sedih,
249,2995,0.0006721760077563622,1.195482268902677e-10,8.363905114109798e-14,4.9571775922537834e-14,3.0574270656139222e-27,-5.112248522222539e-19,9.168932622383581e-28,sedih,
250,2996,0.0007132863684669183,1.2622622829895262e-09,7.355215789754441e-13,4.0066228162736736e-13,-1.941900383037743e-25,-1.4190942367347972e-17,9.796844487857697e-26,sedih,
251,2999,0.0008573073509385163,3.4548115555586666e-09,1.186870434162813e-11,5.024578985823973e-12,1.5732805827778857e-23,-2.9202084162242277e-16,3.546905195233368e-23,sedih,
252,3000,0.0010271136319743206,4.7150790837171885e-08,9.405607289275166e-13,1.3731142067638486e-13,4.497243125902717e-27,-9.65518500788389e-18,-4.9140806485458383e-26,sedih,
253,3003,0.0009598692917968279,2.4710680862852412e-08,2.7166678186120242e-11,1.3315373174455812e-11,-1.132537426226976e-22,-1.1649589568474305e-15,2.265144726609661e-22,sedih,
254,3004,0.0006971069785583243,5.335654995178431e-08,3.817413830192147e-12,1.901764246274731e-13,1.2402831361677844e-25,1.1215898311627879e-17,1.0427667593604845e-25,sedih,
255,3007,0.0008716644891554194,1.1736301412674607e-09,1.516368432814043e-11,7.659741503731934e-14,5.863752807538556e-26,8.627186098876105e-19,-5.810632958498274e-26,sedih,
256,3008,0.0009619869001775026,3.061169586357991e-08,1.0975459306348163e-11,7.2482555203219555e-12,-3.8634779536152724e-23,-9.086860898005814e-16,5.183476470248793e-23,sedih,
257,3011,0.0020213928649015856,1.684518232430832e-07,2.0942207052548837e-09,3.127061312299715e-10,9.25874341044306e-20,1.169334480660727e-13,-2.355093723757621e-19,natural,
258,3012,0.0008598963273214631,2.0885937417435175e-09,2.3005422522694313e-10,1.2892727912502642e-11,-6.898883178900951e-22,5.342163589337083e-16,-1.3066849366310208e-22,sedih,
259,3015,0.0009024074876821052,9.755027210268934e-09,1.134329397492335e-12,5.017772043389773e-12,4.2547579316728574e-24,8.786265338847858e-17,1.1189528204304312e-23,sedih,
260,3016,0.0008320738778757339,1.4381189915947337e-08,4.483487789325713e-12,4.1982401433871084e-13,3.1115562216990994e-25,-3.306599956572896e-17,-4.847034584352854e-25,sedih,
261,3020,0.0007320452454175398,1.3732941466924086e-10,5.881365798088819e-13,1.6734291935473092e-13,4.059236041954821e-26,1.8873805435116404e-18,-3.329254503384648e-26,bahagia,
262,3021,0.0007658931406211343,2.7119966787825244e-09,4.719605389349126e-13,1.0692782668064502e-12,-5.152476009197283e-25,-1.943451536694266e-18,-5.581421797205736e-25,sedih,
263,3022,0.0006630735101490583,3.345482724848577e-09,5.108564616919581e-12,1.3732295229695416e-14,1.775124816510633e-27,-4.736382643702697e-19,3.17458195095649e-27,sedih,
264,3029,0.0009743116054236713,6.415158356217185e-10,1.7553993399237458e-10,8.338796222206908e-12,1.729782806360705e-22,1.534204629222583e-16,-2.680746867873287e-22,sedih,
265,3030,0.0008084476251902367,1.6665113301125852e-13,4.2492789789000716e-11,1.588028370089919e-12,-5.3366649448239826e-24,-4.647211703027932e-19,-1.1903476658436297e-23,sedih,
266,3031,0.0009128431474049749,6.016994065341168e-09,4.362758792059619e-12,1.5890189938523145e-11,-6.855702958737611e-23,-1.0486325777357406e-15,-1.1315645638631506e-22,bahagia,
267,3032,0.000781136466797118,2.8025954850655812e-09,1.8765013665007886e-12,6.927188619695988e-13,5.527928353232274e-25,-3.615977672900625e-17,5.64077594789983e-25,sedih,
268,3033,0.0008466783600704711,8.690600011762538e-09,1.1611822261002451e-11,1.032766196134707e-11,-1.84858714128599e-24,-5.370286998931599e-16,1.1308244510276413e-22,sedih,
269,3034,0.0008553651180693972,1.89585083017438e-09,6.714618089413431e-12,7.382006991535553e-12,5.109254941213383e-23,2.6244417594691527e-16,9.52241216513408e-24,sedih,
270,3039,0.0007322343377529602,1.7798479389590746e-09,1.58325037755926e-11,4.922170936413905e-13,-7.387773330233764e-25,-2.0357525676457876e-17,1.1585702126942454e-24,bahagia,
271,3040,0.0007938768539805727,5.1471291803281586e-08,3.5080215802380786e-11,1.9878107178778685e-12,1.2138206851892393e-23,-2.343008526867908e-16,1.1322792877867956e-23,sedih,
272,3041,0.0008216987558563073,1.846543278154851e-08,2.932250914233709e-11,5.926886800359453e-12,-4.7839171379092706e-23,-7.692464877923874e-16,-6.177660118358445e-23,sedih,
273,3042,0.0008734835697848485,6.819330773347412e-08,1.9639350439963085e-11,1.1736429327790766e-11,-1.7748966088642579e-22,3.0524342053086716e-15,-1.5709493741992693e-23,sedih,
274,3046,0.0009144444984014004,1.4795581746898743e-07,2.7941678784172722e-11,8.971666782431799e-12,1.4185131999542121e-22,2.911698503792277e-16,-7.477577964648103e-24,sedih,
275,3047,0.00226337526347615,7.629904044545578e-08,3.26280258394418e-09,2.843922580883467e-10,1.022017857070856e-19,-3.008439560081847e-14,2.541724928947472e-19,natural,
276,3048,0.0007301037843727497,5.210044353129805e-09,1.5817164976363758e-11,1.9215702044151454e-13,3.0795958596318106e-25,-5.34954366382438e-19,1.3186321924530094e-25,sedih,
277,3051,0.0017424279560598077,2.030951554267953e-07,8.157141524349723e-10,1.5159442476334673e-10,-3.704391610287435e-20,-2.8885789747769814e-14,-3.833419058586927e-20,sedih,
278,3052,0.0008116168914356789,4.6254829398325384e-08,1.2112400796354134e-11,6.467837246841994e-13,-1.7607989032719185e-24,-1.2185582818169648e-16,4.2050142800141015e-25,sedih,
279,3055,0.0008361223350209983,1.5847153335531352e-08,1.0402688192948623e-11,7.014578606005238e-13,1.878703143036702e-24,5.699783029490872e-17,-2.4685328916338547e-25,sedih,
280,3056,0.0008153501105032446,2.356613134272981e-08,1.5392899768456306e-11,5.168170949690642e-12,1.8539944100266948e-23,-2.0744067580467002e-16,4.2203483912642115e-23,sedih,
281,3059,0.0008366781913003085,9.47417915353565e-08,1.4672823649529993e-11,9.855327616872938e-16,1.184001629777231e-28,-9.11294048506509e-20,-5.1544181911867135e-30,sedih,
282,3060,0.0007268257557731732,4.747701664882422e-09,4.51079424118336e-12,6.000381210560596e-13,-5.565716241666737e-26,-3.331877904333581e-17,9.85606189563666e-25,bahagia,
283,3063,0.0008714279380827262,6.505016429875074e-10,1.739103144339931e-11,1.4845347619427177e-13,1.9761969302805254e-25,2.879957980129389e-18,-1.335828783263616e-25,sedih,
284,3064,0.0008701758348389835,1.6245312306038599e-07,2.633167239862501e-12,7.197011817921231e-13,9.516233212157421e-25,2.7209609094255126e-16,2.757068684426302e-25,sedih,
285,3071,0.0008021816856486196,2.040058189039571e-08,1.4169453411361752e-12,1.1943985790046051e-12,-1.2500264789980442e-24,-8.01214485039095e-17,9.229234589167127e-25,sedih,
286,3072,0.0009151840451779335,1.0707944234215205e-07,9.746926073633788e-11,1.1933445740830974e-12,1.0616423707993773e-23,5.924198270911033e-17,-7.275408057876983e-24,sedih,
287,3073,0.0011200198943123111,2.1953129244000056e-08,3.644880764846386e-11,1.5721350311819386e-11,-3.6176244286624393e-22,-2.2847197332169004e-15,1.037167011349734e-22,bahagia,
288,3074,0.0008700553969446554,9.50430530147981e-08,6.90117497658882e-11,9.426666508812178e-12,-2.304647336991831e-23,1.3186691460210701e-15,-2.393284935181239e-22,sedih,
289,3075,0.0007110945496067424,6.698986838464786e-10,1.4294913226403491e-12,3.6521661213147437e-13,1.9447428883517415e-25,2.0963556781438522e-18,-1.7836937826909752e-25,sedih,
290,3076,0.0007944544365088547,8.114952435803783e-09,6.654454626119351e-12,8.43935385681453e-13,5.458893552980348e-25,-4.668099893509216e-17,1.9240117548214765e-24,sedih,
291,3081,0.0014689955158038819,8.892693556964654e-07,4.4879948847136565e-11,2.241048327966317e-11,5.054426339992361e-22,-1.7570838534624025e-14,4.996609522387084e-22,bahagia,
292,3082,0.0010627479810763544,4.47155250818037e-08,3.359626457233844e-11,9.78323004211429e-12,1.649988109490688e-22,-9.562981888780062e-16,6.50682438436246e-23,bahagia,
293,3083,0.0010182830244034565,5.349227579294663e-09,3.101807902181274e-11,2.7135527586205832e-11,7.769970495556557e-22,1.816864712224372e-15,1.2666642098316908e-22,sedih,
294,3084,0.0010397335457499374,1.4678935648750006e-08,6.604735501758371e-11,3.569442366313522e-11,1.4841250013218387e-21,3.2976355771223077e-15,8.950267959242092e-22,sedih,
295,3088,0.0007793644506471089,5.402944919591771e-09,6.356414122306809e-12,2.1550247629818846e-12,7.813850918457806e-24,1.4641253687804622e-16,-1.6000367632428115e-24,sedih,
296,3089,0.0008749070912541329,3.120174208868364e-08,2.79057242014679e-11,1.0362745057655978e-11,2.5705722967484865e-23,-1.617890638593352e-15,1.7433654073042602e-22,sedih,
297,3090,0.0008266087299691118,7.55351931406535e-09,5.175516302843059e-12,4.0321367039357274e-13,4.661442036399897e-25,-2.0543256295623012e-17,-3.4927137233226165e-25,sedih,
298,3095,0.0008226249673755188,1.1659103402934086e-07,2.2809811055426676e-11,4.926717073994491e-12,-4.5112361137155304e-23,1.2504711237369234e-15,-2.6316572975493684e-23,sedih,
299,3096,0.0007027622728791509,7.154083654606918e-10,5.825021612266107e-14,3.83369585824773e-13,-1.9213699722072882e-26,-8.681121551252772e-18,5.39715101720059e-26,sedih,
300,3097,0.0007258557811983214,3.3586614609249525e-09,1.1057661831539697e-11,8.263299184113242e-13,-2.803278355850726e-25,-2.2884104135249624e-18,2.4820439179790422e-24,sedih,
301,3098,0.00081830419696758,6.831674031515529e-09,1.543216557851588e-11,1.8837192887585468e-12,6.168843359133863e-24,-4.263199701761204e-17,-8.06826148549402e-24,sedih,
302,3102,0.000784090775986446,1.2691908903633597e-08,2.0355302393530013e-12,4.110831017042351e-13,2.162372968650515e-26,-3.2425288732491345e-17,3.7541704400594707e-25,sedih,
303,3103,0.0007622879318020834,7.828578789905974e-09,2.2187746801053645e-12,1.5615091973519628e-12,8.742950550810172e-25,1.2922070958114156e-16,2.7719074196195755e-24,sedih,
304,3104,0.0008208994922565756,4.676082861221362e-09,2.439752403564311e-11,1.1294081876692866e-12,-3.1746202470921237e-24,7.617336178348057e-17,5.006957054627193e-24,sedih,
305,3110,0.0006661496624601399,8.28346838651141e-11,1.3214262226525752e-13,1.9315548986525888e-15,3.085880281699241e-29,1.5684598090618438e-20,-1.1414973603107348e-31,sedih,
306,3111,0.0008509134503340969,7.257459456958541e-08,4.101615987517713e-13,5.627405825137041e-12,-2.21559717887853e-25,1.1417285696833469e-17,-8.54661164449863e-24,sedih,
307,3112,0.00074520207482879,1.1529064974816906e-09,5.94259759509537e-12,1.462753505586844e-13,-8.32250263075952e-26,-4.506436753221762e-18,-1.080398182594084e-25,sedih,
